invoice_id,vendor_id,vendor_name,invoice_date,due_date,amount,paid_amount,payment_date,agreed_payment_days,is_msme_vendor,msme_category,status,description
INV-0274,V014,Rao Hydraulics & Pneumatics,2026-01-11,2026-02-25,294357.25,0.00,,,true,micro,overdue,Invoice from Rao Hydraulics & Pneumatics
INV-0352,V018,Thakur Industrial Fasteners,2025-10-03,2026-01-01,42299.87,0.00,,90,true,small,overdue,Invoice from Thakur Industrial Fasteners
INV-0471,V025,Reliance Industries Ltd,2025-12-28,2026-03-28,368428.88,0.00,,90,false,,overdue,Invoice from Reliance Industries Ltd
INV-0801,V049,NSK Bearings India,2026-01-16,2026-03-17,234643.71,128275.10,2026-04-10,60,false,,partially_paid,Invoice from NSK Bearings India
INV-0372,V019,Saxena Tooling Solutions,2025-10-02,2025-11-16,482382.96,0.00,,,true,micro,overdue,Invoice from Saxena Tooling Solutions
INV-0176,V010,Kumar Metal Works,2026-01-16,2026-03-02,156571.98,156571.98,2026-04-07,,true,micro,paid,Invoice from Kumar Metal Works
INV-0098,V006,Singh Auto Parts,2025-11-19,2025-12-19,115104.69,115104.69,2025-12-18,,true,micro,paid,Invoice from Singh Auto Parts
INV-0475,V026,Mahindra & Mahindra Ltd,2025-10-13,2025-11-27,211976.70,0.00,,45,false,,overdue,Invoice from Mahindra & Mahindra Ltd
INV-0363,V018,Thakur Industrial Fasteners,2026-03-09,2026-06-07,227618.18,0.00,,90,true,small,pending,Invoice from Thakur Industrial Fasteners
INV-0666,V039,Voltas Limited,2026-02-01,2026-04-02,342447.75,265911.47,2026-04-16,60,false,,partially_paid,Invoice from Voltas Limited
INV-0019,V001,Sharma Precision Tools Pvt Ltd,2026-02-06,2026-03-08,233818.80,233818.80,2026-03-03,30,true,micro,paid,Invoice from Sharma Precision Tools Pvt Ltd
INV-0512,V028,Bharat Heavy Electricals,2026-01-05,2026-02-19,353925.96,192713.23,2026-03-06,45,false,,partially_paid,Invoice from Bharat Heavy Electricals
INV-0199,V011,Deshmukh Rubber Products,2025-10-10,2025-11-24,296945.85,0.00,,45,true,small,overdue,Invoice from Deshmukh Rubber Products
INV-0208,V011,Deshmukh Rubber Products,2026-01-10,2026-02-24,290242.26,0.00,,45,true,small,overdue,Invoice from Deshmukh Rubber Products
INV-0755,V045,Cummins India Ltd,2026-02-13,2026-03-30,322580.19,107808.17,2026-04-17,45,false,,partially_paid,Invoice from Cummins India Ltd
INV-0486,V026,Mahindra & Mahindra Ltd,2025-11-24,2026-01-08,383380.04,383380.04,2026-01-04,45,false,,paid,Invoice from Mahindra & Mahindra Ltd
INV-0581,V034,Siemens India Ltd,2026-01-22,2026-03-23,209712.30,209712.30,2026-03-19,60,false,,paid,Invoice from Siemens India Ltd
INV-0255,V013,Nair Chemical Industries,2025-10-31,2025-11-30,83197.93,83197.93,2025-12-23,30,true,small,paid,Invoice from Nair Chemical Industries
INV-0404,V020,Bhatt CNC Components,2025-10-23,2025-12-07,124759.38,124759.38,2025-12-04,45,true,small,paid,Invoice from Bhatt CNC Components
INV-0014,V001,Sharma Precision Tools Pvt Ltd,2026-03-02,2026-04-01,27683.07,27683.07,2026-03-30,30,true,micro,paid,Invoice from Sharma Precision Tools Pvt Ltd
INV-0781,V047,Timken India Ltd,2026-02-12,2026-03-29,352242.31,352242.31,2026-03-27,45,false,,paid,Invoice from Timken India Ltd
INV-0072,V004,Reddy Industrial Supplies,2025-10-02,2025-12-01,293917.78,293917.78,2026-01-30,60,true,small,paid,Invoice from Reddy Industrial Supplies
INV-0575,V033,Wipro Technologies Ltd,2026-03-11,2026-04-10,225988.33,166351.41,2026-04-17,30,false,,partially_paid,Invoice from Wipro Technologies Ltd
INV-0164,V009,Iyer Packaging Industries,2025-11-22,2025-12-22,355117.78,355117.78,2026-02-07,30,true,small,paid,Invoice from Iyer Packaging Industries
INV-0339,V017,Pillai Electronics Assembly,2025-12-19,2026-01-18,40677.37,0.00,,30,true,micro,overdue,Invoice from Pillai Electronics Assembly
INV-0820,V050,NTN Bearing India,2026-02-17,2026-04-03,49758.34,0.00,,45,false,,pending,Invoice from NTN Bearing India
INV-0452,V025,Reliance Industries Ltd,2025-11-05,2026-02-03,208343.58,208343.58,2026-03-12,90,false,,paid,Invoice from Reliance Industries Ltd
INV-0524,V029,Hindustan Unilever Ltd,2026-02-07,2026-03-09,206419.19,0.00,,30,false,,overdue,Invoice from Hindustan Unilever Ltd
INV-0502,V027,Larsen & Toubro Ltd,2026-01-16,2026-03-17,20627.40,0.00,,60,false,,overdue,Invoice from Larsen & Toubro Ltd
INV-0392,V019,Saxena Tooling Solutions,2026-01-09,2026-02-23,227413.01,227413.01,2026-02-20,,true,micro,paid,Invoice from Saxena Tooling Solutions
INV-0599,V034,Siemens India Ltd,2025-11-20,2026-01-19,269156.81,269156.81,2026-02-05,60,false,,paid,Invoice from Siemens India Ltd
INV-0715,V043,Escorts Limited,2025-11-27,2026-01-11,275444.87,0.00,,45,false,,overdue,Invoice from Escorts Limited
INV-0097,V006,Singh Auto Parts,2026-01-10,2026-02-24,83802.93,83802.93,2026-02-24,,true,micro,paid,Invoice from Singh Auto Parts
INV-0415,V021,Kulkarni Springs & Washers,2026-02-13,2026-03-15,36234.77,0.00,,30,true,micro,overdue,Invoice from Kulkarni Springs & Washers
INV-0465,V025,Reliance Industries Ltd,2026-01-25,2026-04-25,384644.71,384644.71,2026-06-05,90,false,,paid,Invoice from Reliance Industries Ltd
INV-0444,V024,Tata Steel Limited,2025-10-30,2025-12-29,273374.82,0.00,,60,false,,overdue,Invoice from Tata Steel Limited
INV-0336,V017,Pillai Electronics Assembly,2026-02-12,2026-03-14,383259.64,383259.64,2026-03-14,30,true,micro,paid,Invoice from Pillai Electronics Assembly
INV-0841,V051,ITC Limited,2025-12-18,2026-01-17,242443.80,0.00,,30,false,,overdue,Invoice from ITC Limited
INV-0409,V021,Kulkarni Springs & Washers,2025-10-08,2025-11-07,196506.25,196506.25,2025-12-25,30,true,micro,paid,Invoice from Kulkarni Springs & Washers
INV-0729,V043,Escorts Limited,2025-12-09,2026-01-23,247282.07,107409.09,2026-02-05,45,false,,partially_paid,Invoice from Escorts Limited
INV-0598,V034,Siemens India Ltd,2025-12-08,2026-02-06,457987.60,314984.15,2026-02-18,60,false,,partially_paid,Invoice from Siemens India Ltd
INV-0142,V008,Agarwal Electrical Systems,2026-02-15,2026-03-17,490457.38,490457.38,2026-05-15,30,true,micro,paid,Invoice from Agarwal Electrical Systems
INV-0173,V010,Kumar Metal Works,2026-02-26,2026-03-28,124471.24,124471.24,2026-05-16,,true,micro,paid,Invoice from Kumar Metal Works
INV-0033,V002,Gupta Electronics Components,2025-11-23,2026-01-07,6606.43,0.00,,45,true,small,overdue,Invoice from Gupta Electronics Components
INV-0247,V013,Nair Chemical Industries,2025-11-28,2025-12-28,489277.18,0.00,,30,true,small,overdue,Invoice from Nair Chemical Industries
INV-0681,V041,Thermax Limited,2025-10-20,2025-11-19,346766.47,346766.47,2025-11-19,30,false,,paid,Invoice from Thermax Limited
INV-0787,V048,Schaeffler India,2025-12-17,2026-01-16,32442.36,0.00,,30,false,,overdue,Invoice from Schaeffler India
INV-0153,V009,Iyer Packaging Industries,2026-01-13,2026-02-12,384614.56,384614.56,2026-02-08,30,true,small,paid,Invoice from Iyer Packaging Industries
INV-0773,V046,SKF India Limited,2025-12-03,2026-02-01,214669.74,214669.74,2026-03-14,60,false,,paid,Invoice from SKF India Limited
INV-0447,V024,Tata Steel Limited,2026-02-16,2026-04-17,492640.61,0.00,,60,false,,pending,Invoice from Tata Steel Limited
INV-0809,V049,NSK Bearings India,2026-01-07,2026-03-08,51048.19,0.00,,60,false,,overdue,Invoice from NSK Bearings India
INV-0544,V030,JSW Steel Limited,2025-09-30,2025-11-29,63521.30,63521.30,2025-11-26,60,false,,paid,Invoice from JSW Steel Limited
INV-0550,V030,JSW Steel Limited,2025-11-19,2026-01-18,379888.51,0.00,,60,false,,overdue,Invoice from JSW Steel Limited
INV-0650,V038,Blue Star Limited,2025-12-10,2026-01-24,390688.71,0.00,,45,false,,overdue,Invoice from Blue Star Limited
INV-0737,V044,Ashok Leyland Ltd,2025-11-13,2025-12-13,137925.73,0.00,,30,false,,overdue,Invoice from Ashok Leyland Ltd
INV-0262,V014,Rao Hydraulics & Pneumatics,2026-01-20,2026-02-19,305497.17,305497.17,2026-02-18,,true,micro,paid,Invoice from Rao Hydraulics & Pneumatics
INV-0837,V051,ITC Limited,2025-12-04,2026-01-03,441975.39,441975.39,2026-01-09,30,false,,paid,Invoice from ITC Limited
INV-0053,V004,Reddy Industrial Supplies,2026-03-06,2026-05-05,338315.45,0.00,,60,true,small,pending,Invoice from Reddy Industrial Supplies
INV-0300,V015,Verma Welding Electrodes,2025-10-13,2025-11-12,26465.69,0.00,,30,true,micro,overdue,Invoice from Verma Welding Electrodes
INV-0508,V027,Larsen & Toubro Ltd,2025-12-29,2026-02-27,478559.32,478559.32,2026-04-03,60,false,,paid,Invoice from Larsen & Toubro Ltd
INV-0320,V016,Mishra Casting Works,2026-01-07,2026-02-21,289179.50,0.00,,45,true,small,overdue,Invoice from Mishra Casting Works
INV-0423,V022,Choudhary Paint & Coatings,2025-11-12,2025-12-12,186836.73,0.00,,30,true,small,overdue,Invoice from Choudhary Paint & Coatings
INV-0267,V014,Rao Hydraulics & Pneumatics,2025-12-16,2026-01-15,267771.92,0.00,,,true,micro,overdue,Invoice from Rao Hydraulics & Pneumatics
INV-0517,V028,Bharat Heavy Electricals,2026-02-27,2026-04-13,176449.94,176449.94,2026-04-30,45,false,,paid,Invoice from Bharat Heavy Electricals
INV-0639,V037,Havells India Ltd,2025-12-26,2026-01-25,19664.70,19664.70,2026-01-22,30,false,,paid,Invoice from Havells India Ltd
INV-0852,V052,Bajaj Electricals,2025-12-18,2026-02-01,457420.10,457420.10,2026-01-27,45,false,,paid,Invoice from Bajaj Electricals
INV-0112,V006,Singh Auto Parts,2026-03-19,2026-04-03,155418.10,155418.10,2026-05-11,,true,micro,paid,Invoice from Singh Auto Parts
INV-0812,V049,NSK Bearings India,2025-11-10,2026-01-09,71089.36,0.00,,60,false,,overdue,Invoice from NSK Bearings India
INV-0236,V012,Banerjee Textiles,2025-12-12,2026-01-11,196108.98,139310.68,2026-01-15,30,true,medium,partially_paid,Invoice from Banerjee Textiles
INV-0806,V049,NSK Bearings India,2025-12-13,2026-02-11,425257.96,0.00,,60,false,,overdue,Invoice from NSK Bearings India
INV-0437,V023,Tiwari Insulation Materials,2025-12-29,2026-02-12,326532.56,326532.56,2026-02-12,45,true,medium,paid,Invoice from Tiwari Insulation Materials
INV-0827,V050,NTN Bearing India,2026-02-14,2026-03-31,103075.85,103075.85,2026-05-14,45,false,,paid,Invoice from NTN Bearing India
INV-0537,V030,JSW Steel Limited,2026-01-03,2026-03-04,286051.71,0.00,,60,false,,overdue,Invoice from JSW Steel Limited
INV-0141,V008,Agarwal Electrical Systems,2025-12-06,2026-01-05,363469.78,0.00,,30,true,micro,overdue,Invoice from Agarwal Electrical Systems
INV-0330,V017,Pillai Electronics Assembly,2026-02-08,2026-03-10,82917.90,52817.41,2026-03-18,30,true,micro,partially_paid,Invoice from Pillai Electronics Assembly
INV-0364,V018,Thakur Industrial Fasteners,2025-10-04,2026-01-02,98178.54,54065.32,2026-02-01,90,true,small,partially_paid,Invoice from Thakur Industrial Fasteners
INV-0365,V018,Thakur Industrial Fasteners,2026-03-04,2026-06-02,228008.94,0.00,,90,true,small,pending,Invoice from Thakur Industrial Fasteners
INV-0157,V009,Iyer Packaging Industries,2025-12-08,2026-01-07,471027.95,471027.95,2026-01-03,30,true,small,paid,Invoice from Iyer Packaging Industries
INV-0565,V032,Adani Enterprises Ltd,2025-12-12,2026-03-12,227025.88,0.00,,90,false,,overdue,Invoice from Adani Enterprises Ltd
INV-0312,V016,Mishra Casting Works,2025-12-14,2026-01-28,477028.30,256228.09,2026-01-30,45,true,small,partially_paid,Invoice from Mishra Casting Works
INV-0606,V035,ABB India Limited,2025-10-03,2025-11-17,472014.95,472014.95,2025-11-14,45,false,,paid,Invoice from ABB India Limited
INV-0115,V006,Singh Auto Parts,2026-01-06,2026-02-20,260148.74,90191.90,2026-03-22,,true,micro,partially_paid,Invoice from Singh Auto Parts
INV-0649,V038,Blue Star Limited,2025-12-26,2026-02-09,432540.50,432540.50,2026-02-06,45,false,,paid,Invoice from Blue Star Limited
INV-0411,V021,Kulkarni Springs & Washers,2025-10-02,2025-11-01,315987.20,0.00,,30,true,micro,overdue,Invoice from Kulkarni Springs & Washers
INV-0545,V030,JSW Steel Limited,2025-11-11,2026-01-10,461937.48,0.00,,60,false,,overdue,Invoice from JSW Steel Limited
INV-0089,V006,Singh Auto Parts,2025-11-30,2025-12-15,282648.90,282648.90,2025-12-10,,true,micro,paid,Invoice from Singh Auto Parts
INV-0588,V034,Siemens India Ltd,2025-11-21,2026-01-20,457796.88,358863.81,2026-02-06,60,false,,partially_paid,Invoice from Siemens India Ltd
INV-0534,V029,Hindustan Unilever Ltd,2026-02-13,2026-03-15,426274.57,426274.57,2026-03-28,30,false,,paid,Invoice from Hindustan Unilever Ltd
INV-0494,V027,Larsen & Toubro Ltd,2026-01-02,2026-03-03,298893.70,298893.70,2026-04-05,60,false,,paid,Invoice from Larsen & Toubro Ltd
INV-0005,V001,Sharma Precision Tools Pvt Ltd,2025-10-04,2025-11-03,352155.86,352155.86,2025-12-02,30,true,micro,paid,Invoice from Sharma Precision Tools Pvt Ltd
INV-0350,V018,Thakur Industrial Fasteners,2026-02-10,2026-05-11,121953.08,121953.08,2026-05-10,90,true,small,paid,Invoice from Thakur Industrial Fasteners
INV-0571,V032,Adani Enterprises Ltd,2025-12-12,2026-03-12,412563.42,412563.42,2026-03-10,90,false,,paid,Invoice from Adani Enterprises Ltd
INV-0474,V026,Mahindra & Mahindra Ltd,2026-01-15,2026-03-01,74734.43,74734.43,2026-02-26,45,false,,paid,Invoice from Mahindra & Mahindra Ltd
INV-0443,V024,Tata Steel Limited,2025-12-28,2026-02-26,335580.70,0.00,,60,false,,overdue,Invoice from Tata Steel Limited
INV-0011,V001,Sharma Precision Tools Pvt Ltd,2025-11-02,2025-12-02,66788.95,0.00,,30,true,micro,overdue,Invoice from Sharma Precision Tools Pvt Ltd
INV-0813,V049,NSK Bearings India,2026-02-28,2026-04-29,297988.40,297988.40,2026-04-24,60,false,,paid,Invoice from NSK Bearings India
INV-0210,V011,Deshmukh Rubber Products,2025-10-21,2025-12-05,220763.07,0.00,,45,true,small,overdue,Invoice from Deshmukh Rubber Products
INV-0591,V034,Siemens India Ltd,2025-12-15,2026-02-13,50769.68,0.00,,60,false,,overdue,Invoice from Siemens India Ltd
INV-0546,V030,JSW Steel Limited,2025-12-30,2026-02-28,346693.74,267064.36,2026-03-11,60,false,,partially_paid,Invoice from JSW Steel Limited
INV-0106,V006,Singh Auto Parts,2025-11-02,2025-12-17,344994.29,0.00,,,true,micro,overdue,Invoice from Singh Auto Parts
INV-0712,V043,Escorts Limited,2026-02-04,2026-03-21,391466.40,268653.14,2026-04-05,45,false,,partially_paid,Invoice from Escorts Limited
INV-0584,V034,Siemens India Ltd,2025-10-06,2025-12-05,337314.55,0.00,,60,false,,overdue,Invoice from Siemens India Ltd
INV-0836,V051,ITC Limited,2026-03-11,2026-04-10,308982.76,192693.76,2026-04-25,30,false,,partially_paid,Invoice from ITC Limited
INV-0828,V050,NTN Bearing India,2025-10-09,2025-11-23,469099.57,469099.57,2025-11-19,45,false,,paid,Invoice from NTN Bearing India
INV-0439,V023,Tiwari Insulation Materials,2025-10-27,2025-12-11,63291.69,0.00,,45,true,medium,overdue,Invoice from Tiwari Insulation Materials
INV-0110,V006,Singh Auto Parts,2026-01-03,2026-01-18,279434.18,279434.18,2026-02-12,,true,micro,paid,Invoice from Singh Auto Parts
INV-0400,V020,Bhatt CNC Components,2025-10-15,2025-11-29,266246.90,266246.90,2025-11-27,45,true,small,paid,Invoice from Bhatt CNC Components
INV-0804,V049,NSK Bearings India,2026-03-13,2026-05-12,120333.88,120333.88,2026-05-07,60,false,,paid,Invoice from NSK Bearings India
INV-0678,V041,Thermax Limited,2025-11-29,2025-12-29,57442.55,57442.55,2025-12-28,30,false,,paid,Invoice from Thermax Limited
INV-0489,V027,Larsen & Toubro Ltd,2025-12-16,2026-02-14,378707.76,378707.76,2026-02-10,60,false,,paid,Invoice from Larsen & Toubro Ltd
INV-0026,V001,Sharma Precision Tools Pvt Ltd,2025-11-30,2025-12-30,449422.33,449422.33,2026-01-14,30,true,micro,paid,Invoice from Sharma Precision Tools Pvt Ltd
INV-0522,V029,Hindustan Unilever Ltd,2025-11-19,2025-12-19,54769.73,0.00,,30,false,,overdue,Invoice from Hindustan Unilever Ltd
INV-0015,V001,Sharma Precision Tools Pvt Ltd,2026-02-27,2026-03-29,428382.27,0.00,,30,true,micro,pending,Invoice from Sharma Precision Tools Pvt Ltd
INV-0830,V050,NTN Bearing India,2026-01-28,2026-03-14,451735.56,451735.56,2026-03-23,45,false,,paid,Invoice from NTN Bearing India
INV-0047,V003,Patel Fabrication Works,2026-03-14,2026-03-29,296212.82,89928.86,2026-04-20,,true,micro,partially_paid,Invoice from Patel Fabrication Works
INV-0574,V033,Wipro Technologies Ltd,2026-03-15,2026-04-14,124129.82,124129.82,2026-04-10,30,false,,paid,Invoice from Wipro Technologies Ltd
INV-0426,V022,Choudhary Paint & Coatings,2026-02-01,2026-03-03,275009.83,275009.83,2026-03-03,30,true,small,paid,Invoice from Choudhary Paint & Coatings
INV-0384,V019,Saxena Tooling Solutions,2025-11-26,2026-01-10,307244.73,0.00,,,true,micro,overdue,Invoice from Saxena Tooling Solutions
INV-0133,V008,Agarwal Electrical Systems,2026-01-24,2026-02-23,36793.28,36793.28,2026-03-30,30,true,micro,paid,Invoice from Agarwal Electrical Systems
INV-0758,V045,Cummins India Ltd,2025-10-13,2025-11-27,344850.25,0.00,,45,false,,overdue,Invoice from Cummins India Ltd
INV-0779,V047,Timken India Ltd,2026-02-18,2026-04-04,229419.06,104304.24,2026-04-27,45,false,,partially_paid,Invoice from Timken India Ltd
INV-0808,V049,NSK Bearings India,2025-12-02,2026-01-31,248554.29,248554.29,2026-01-30,60,false,,paid,Invoice from NSK Bearings India
INV-0631,V036,Bosch India Limited,2026-01-07,2026-03-08,450159.27,142453.30,2026-04-06,60,false,,partially_paid,Invoice from Bosch India Limited
INV-0797,V048,Schaeffler India,2026-02-02,2026-03-04,115476.61,115476.61,2026-03-07,30,false,,paid,Invoice from Schaeffler India
INV-0733,V044,Ashok Leyland Ltd,2026-03-19,2026-04-18,435109.34,0.00,,30,false,,pending,Invoice from Ashok Leyland Ltd
INV-0301,V015,Verma Welding Electrodes,2025-10-02,2025-11-01,263118.35,263118.35,2025-11-03,30,true,micro,paid,Invoice from Verma Welding Electrodes
INV-0243,V013,Nair Chemical Industries,2025-12-25,2026-01-24,426908.96,0.00,,30,true,small,overdue,Invoice from Nair Chemical Industries
INV-0602,V035,ABB India Limited,2025-12-29,2026-02-12,209895.43,86190.84,2026-02-16,45,false,,partially_paid,Invoice from ABB India Limited
INV-0673,V040,Crompton Greaves,2025-12-02,2026-01-16,274104.38,0.00,,45,false,,overdue,Invoice from Crompton Greaves
INV-0771,V046,SKF India Limited,2026-01-23,2026-03-24,24714.30,24714.30,2026-03-21,60,false,,paid,Invoice from SKF India Limited
INV-0800,V049,NSK Bearings India,2026-01-04,2026-03-05,284084.34,284084.34,2026-03-01,60,false,,paid,Invoice from NSK Bearings India
INV-0690,V041,Thermax Limited,2025-11-30,2025-12-30,479439.00,479439.00,2025-12-27,30,false,,paid,Invoice from Thermax Limited
INV-0251,V013,Nair Chemical Industries,2026-02-01,2026-03-03,89141.91,89141.91,2026-02-28,30,true,small,paid,Invoice from Nair Chemical Industries
INV-0191,V011,Deshmukh Rubber Products,2025-12-12,2026-01-26,228004.66,228004.66,2026-03-23,45,true,small,paid,Invoice from Deshmukh Rubber Products
INV-0612,V035,ABB India Limited,2026-02-12,2026-03-29,422059.63,422059.63,2026-03-24,45,false,,paid,Invoice from ABB India Limited
INV-0016,V001,Sharma Precision Tools Pvt Ltd,2025-12-12,2026-01-11,142596.93,68791.05,2026-01-22,30,true,micro,partially_paid,Invoice from Sharma Precision Tools Pvt Ltd
INV-0840,V051,ITC Limited,2025-10-31,2025-11-30,398448.89,0.00,,30,false,,overdue,Invoice from ITC Limited
INV-0640,V037,Havells India Ltd,2025-11-14,2025-12-14,117928.50,57515.32,2025-12-19,30,false,,partially_paid,Invoice from Havells India Ltd
INV-0473,V026,Mahindra & Mahindra Ltd,2025-12-28,2026-02-11,124660.24,124660.24,2026-02-08,45,false,,paid,Invoice from Mahindra & Mahindra Ltd
INV-0780,V047,Timken India Ltd,2025-10-02,2025-11-16,371625.80,371625.80,2025-11-11,45,false,,paid,Invoice from Timken India Ltd
INV-0514,V028,Bharat Heavy Electricals,2026-01-08,2026-02-22,147455.74,84285.03,2026-03-22,45,false,,partially_paid,Invoice from Bharat Heavy Electricals
INV-0259,V013,Nair Chemical Industries,2025-10-23,2025-11-22,151456.83,47098.50,2025-12-18,30,true,small,partially_paid,Invoice from Nair Chemical Industries
INV-0238,V013,Nair Chemical Industries,2025-12-25,2026-01-24,435501.66,0.00,,30,true,small,overdue,Invoice from Nair Chemical Industries
INV-0422,V022,Choudhary Paint & Coatings,2025-12-11,2026-01-10,172823.13,172823.13,2026-01-05,30,true,small,paid,Invoice from Choudhary Paint & Coatings
INV-0378,V019,Saxena Tooling Solutions,2025-12-22,2026-01-21,474095.79,474095.79,2026-01-20,,true,micro,paid,Invoice from Saxena Tooling Solutions
INV-0281,V015,Verma Welding Electrodes,2025-10-03,2025-11-02,54015.71,54015.71,2025-11-29,30,true,micro,paid,Invoice from Verma Welding Electrodes
INV-0204,V011,Deshmukh Rubber Products,2025-11-20,2026-01-04,345895.61,266802.47,2026-01-20,45,true,small,partially_paid,Invoice from Deshmukh Rubber Products
INV-0680,V041,Thermax Limited,2025-11-25,2025-12-25,190189.19,190189.19,2026-02-07,30,false,,paid,Invoice from Thermax Limited
INV-0052,V003,Patel Fabrication Works,2025-12-05,2025-12-20,99252.91,47358.41,2026-01-02,,true,micro,partially_paid,Invoice from Patel Fabrication Works
INV-0468,V025,Reliance Industries Ltd,2025-12-06,2026-03-06,152229.77,152229.77,2026-03-06,90,false,,paid,Invoice from Reliance Industries Ltd
INV-0783,V047,Timken India Ltd,2026-01-12,2026-02-26,87646.66,87646.66,2026-02-24,45,false,,paid,Invoice from Timken India Ltd
INV-0754,V045,Cummins India Ltd,2026-02-12,2026-03-29,194446.92,0.00,,45,false,,pending,Invoice from Cummins India Ltd
INV-0060,V004,Reddy Industrial Supplies,2026-02-05,2026-04-06,206174.96,206174.96,2026-06-01,60,true,small,paid,Invoice from Reddy Industrial Supplies
INV-0206,V011,Deshmukh Rubber Products,2025-11-29,2026-01-13,368594.29,115345.11,2026-01-20,45,true,small,partially_paid,Invoice from Deshmukh Rubber Products
INV-0607,V035,ABB India Limited,2025-10-06,2025-11-20,371099.07,371099.07,2026-01-06,45,false,,paid,Invoice from ABB India Limited
INV-0610,V035,ABB India Limited,2025-10-06,2025-11-20,478832.26,478832.26,2026-01-13,45,false,,paid,Invoice from ABB India Limited
INV-0030,V001,Sharma Precision Tools Pvt Ltd,2025-11-20,2025-12-20,266911.60,0.00,,30,true,micro,overdue,Invoice from Sharma Precision Tools Pvt Ltd
INV-0139,V008,Agarwal Electrical Systems,2025-10-16,2025-11-15,449416.62,449416.62,2025-12-03,30,true,micro,paid,Invoice from Agarwal Electrical Systems
INV-0414,V021,Kulkarni Springs & Washers,2025-11-21,2025-12-21,490505.50,490505.50,2026-01-02,30,true,micro,paid,Invoice from Kulkarni Springs & Washers
INV-0519,V028,Bharat Heavy Electricals,2026-01-09,2026-02-23,466846.85,172096.78,2026-03-14,45,false,,partially_paid,Invoice from Bharat Heavy Electricals
INV-0551,V030,JSW Steel Limited,2026-01-23,2026-03-24,382120.51,228472.62,2026-04-18,60,false,,partially_paid,Invoice from JSW Steel Limited
INV-0068,V004,Reddy Industrial Supplies,2025-11-04,2026-01-03,82929.20,0.00,,60,true,small,overdue,Invoice from Reddy Industrial Supplies
INV-0163,V009,Iyer Packaging Industries,2026-02-20,2026-03-22,219594.08,219594.08,2026-05-19,30,true,small,paid,Invoice from Iyer Packaging Industries
INV-0528,V029,Hindustan Unilever Ltd,2026-03-10,2026-04-09,457048.71,457048.71,2026-04-08,30,false,,paid,Invoice from Hindustan Unilever Ltd
INV-0853,V052,Bajaj Electricals,2025-12-19,2026-02-02,474041.57,275680.98,2026-02-08,45,false,,partially_paid,Invoice from Bajaj Electricals
INV-0824,V050,NTN Bearing India,2026-01-12,2026-02-26,410944.36,410944.36,2026-02-23,45,false,,paid,Invoice from NTN Bearing India
INV-0529,V029,Hindustan Unilever Ltd,2026-03-10,2026-04-09,498600.04,498600.04,2026-05-11,30,false,,paid,Invoice from Hindustan Unilever Ltd
INV-0497,V027,Larsen & Toubro Ltd,2025-10-21,2025-12-20,157300.53,0.00,,60,false,,overdue,Invoice from Larsen & Toubro Ltd
INV-0417,V021,Kulkarni Springs & Washers,2026-03-09,2026-04-08,161219.93,161219.93,2026-04-05,30,true,micro,paid,Invoice from Kulkarni Springs & Washers
INV-0608,V035,ABB India Limited,2025-12-19,2026-02-02,88786.53,0.00,,45,false,,overdue,Invoice from ABB India Limited
INV-0453,V025,Reliance Industries Ltd,2026-03-01,2026-05-30,67036.76,67036.76,2026-05-30,90,false,,paid,Invoice from Reliance Industries Ltd
INV-0193,V011,Deshmukh Rubber Products,2026-03-04,2026-04-18,306767.30,0.00,,45,true,small,pending,Invoice from Deshmukh Rubber Products
INV-0092,V006,Singh Auto Parts,2026-01-25,2026-03-11,342623.01,342623.01,2026-03-07,,true,micro,paid,Invoice from Singh Auto Parts
INV-0427,V022,Choudhary Paint & Coatings,2025-12-26,2026-01-25,332155.01,332155.01,2026-01-21,30,true,small,paid,Invoice from Choudhary Paint & Coatings
INV-0556,V031,Godrej Industries Ltd,2026-01-26,2026-03-12,359874.39,359874.39,2026-05-09,45,false,,paid,Invoice from Godrej Industries Ltd
INV-0329,V017,Pillai Electronics Assembly,2025-10-25,2025-11-24,300130.77,0.00,,30,true,micro,overdue,Invoice from Pillai Electronics Assembly
INV-0454,V025,Reliance Industries Ltd,2025-11-24,2026-02-22,235587.43,235587.43,2026-03-03,90,false,,paid,Invoice from Reliance Industries Ltd
INV-0308,V016,Mishra Casting Works,2026-02-18,2026-04-04,427132.40,292364.17,2026-04-27,45,true,small,partially_paid,Invoice from Mishra Casting Works
INV-0138,V008,Agarwal Electrical Systems,2025-12-02,2026-01-01,271419.18,0.00,,30,true,micro,overdue,Invoice from Agarwal Electrical Systems
INV-0234,V012,Banerjee Textiles,2026-01-17,2026-02-16,288039.83,288039.83,2026-02-13,30,true,medium,paid,Invoice from Banerjee Textiles
INV-0101,V006,Singh Auto Parts,2025-12-07,2026-01-21,341361.47,341361.47,2026-01-21,,true,micro,paid,Invoice from Singh Auto Parts
INV-0504,V027,Larsen & Toubro Ltd,2026-02-09,2026-04-10,209415.25,209415.25,2026-04-06,60,false,,paid,Invoice from Larsen & Toubro Ltd
INV-0288,V015,Verma Welding Electrodes,2026-03-07,2026-04-06,394463.32,394463.32,2026-04-05,30,true,micro,paid,Invoice from Verma Welding Electrodes
INV-0319,V016,Mishra Casting Works,2025-12-20,2026-02-03,423459.84,423459.84,2026-03-24,45,true,small,paid,Invoice from Mishra Casting Works
INV-0311,V016,Mishra Casting Works,2026-02-23,2026-04-09,159711.43,159711.43,2026-04-07,45,true,small,paid,Invoice from Mishra Casting Works
